"","county","state","plant_genus_species","MF","abscission_num","barcode","herbarium","month","month_char","day","year","date","leafremoved","skel","stippling","blotch.mine","serpentine.mine","leafminer.oviholes","leaf.galls","leaf.roller","sooty.mould","unknown.lesions","aphids","spidermites","softscaleinsects","decimalLongitude","decimalLatitude","binary_chew","binary_skel","binary_stipp","binary_SM","binary_lgalls","binary_blotchmines","binary_serpmines"
"234","Hampshire","Massachusetts","carya_ovata","NA_getlater",NA,NA,"Gray",5,"May",21,1942,"5/21/1942",2,0,0,0,0,0,0,0,0,0,0,0,0,-72.66388792,42.34002109,1,0,0,0,0,0,0
"235","Hampshire","Massachusetts","vaccinium_angustifolium","Ch_Knowlton",NA,NA,"NEBC",5,"May",16,1922,"5/16/1922",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.66388792,42.34002109,0,0,0,0,0,0,0
"236","Hampshire","Massachusetts","carya_ovata","NA_getlater",NA,NA,"Oak_Ames",5,"May",12,1941,"5/12/1941",1,0,0,0,0,0,0,0,0,0,0,0,0,-72.66388792,42.34002109,1,0,0,0,0,0,0
"237","Hancock","Maine","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",8,"Aug",11,1931,"8/11/1931",5,0,0,0,0,0,0,0,0,4,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"238","Hancock","Maine","vaccinium_angustifolium","?",NA,NA,"GH",7,"Jul",13,1897,"7/13/1897",2,0,0,0,0,0,0,0,0,0,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"239","Hancock","Maine","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",8,"Aug",11,1931,"8/11/1931",5,1,0,0,0,0,0,0,0,0,0,0,0,-68.35093412,44.71937721,1,1,0,0,0,0,0
"240","Hancock","Maine","carya_ovata","NA_getlater","5622",NA,"NEBC",8,"Aug",22,1963,"8/22/1963",0,0,0,0,0,0,0,0,0,3,0,0,0,-68.35093412,44.71937721,0,0,0,0,0,0,0
"241","Hancock","Maine","vaccinium_angustifolium","EF_Williams",NA,NA,"NEBC",7,"Jul",12,1897,"7/12/1897",1,0,0,0,0,0,0,0,0,0,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"242","Hancock","Maine","vaccinium_angustifolium","EF_Williams",NA,NA,"GH",7,"Jul",25,1899,"7/25/1899",2,0,0,0,0,0,0,0,0,0,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"243","Hancock","Maine","vaccinium_angustifolium","AF_Hill","2345",NA,"NEBC",8,"Aug",17,1915,"8/17/1915",2,0,0,0,0,0,0,0,0,1,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"244","Hancock","Maine","vaccinium_angustifolium","EL_Rand",NA,NA,"NEBC",8,"Aug",30,1895,"8/30/1895",5,0,0,0,0,0,0,0,0,1,0,0,0,-68.35093412,44.71937721,1,0,0,0,0,0,0
"245","Hartford","Connecticut","vaccinium_angustifolium","CA_Weatherby","2910",NA,"NEBC",5,"May",6,1913,"5/6/1913",1,0,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,0,0,0,0,0,0
"246","Hartford","Connecticut","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",3,1898,"8/3/1898",2,0,2,0,0,0,0,0,0,0,0,0,1,-72.73281062,41.80663095,1,0,1,0,0,0,0
"247","Hartford","Connecticut","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",17,1906,"6/17/1906",3,0,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,0,0,0,0,0,0
"248","Hartford","Connecticut","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",1,1918,"8/1/1918",3,0,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,0,0,0,0,0,0
"249","Hartford","Connecticut","desmodium_canadense","NA_getlater","3644",NA,"Gray",8,"Aug",11,2005,"8/11/2005",5,1,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,1,0,0,0,0,0
"250","Hartford","Connecticut","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",6,1898,"8/6/1898",1,4,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,1,0,0,0,0,0
"251","Hartford","Connecticut","vaccinium_angustifolium","AE_Blewitt","1754",NA,"NEBC",6,"Jun",29,1913,"6/29/1913",4,0,0,0,0,0,0,0,0,0,0,0,0,-72.73281062,41.80663095,1,0,0,0,0,0,0
"252","Hartford","Connecticut","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",11,1898,"7/11/1898",0,0,0,0,0,0,3,1,0,2,0,0,0,-72.73281062,41.80663095,0,0,0,0,1,0,0
"253","Hillsborough","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",31,1911,"7/31/1911",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"254","Hillsborough","New Hampshire","vaccinium_angustifolium","JW_Anderson",NA,NA,"NEBC",8,"Aug",30,1913,"8/30/1913",1,1,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,1,0,0,0,0,0
"255","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"Arnold",7,"Jul",9,1916,"7/9/1916",1,0,0,0,0,0,1,0,0,1,0,0,0,-71.71640205,42.91521915,1,0,0,0,1,0,0
"256","Hillsborough","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",4,1917,"8/4/1917",1,1,1,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,1,1,0,0,0,0
"257","Hillsborough","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",9,"Sep",12,1917,"9/12/1917",1,3,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,1,0,0,0,0,0
"258","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",13,1919,"9/13/1919",1,0,0,0,0,0,0,0,0,5,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"259","Hillsborough","New Hampshire","vaccinium_angustifolium","CF_Batchelder",NA,NA,"NEBC",6,"Jun",4,1917,"6/4/1917",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"260","Hillsborough","New Hampshire","vaccinium_angustifolium","CF_Batchelder",NA,NA,"NEBC",5,"May",26,1920,"5/26/1920",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,0,1,0,0,0,0,0
"261","Hillsborough","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",28,1920,"7/28/1920",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"262","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"Arnold",8,"Aug",1,1924,"8/1/1924",0,0,0,0,0,0,0,0,0,2,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"263","Hillsborough","New Hampshire","vaccinium_angustifolium","CF_Batchelder",NA,NA,"NEBC",5,"May",29,1931,"5/29/1931",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"264","Hillsborough","New Hampshire","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",11,1931,"8/11/1931",1,1,3,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,1,1,0,0,0,0
"265","Hillsborough","New Hampshire","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",21,1931,"8/21/1931",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"266","Hillsborough","New Hampshire","vaccinium_angustifolium","AR_Hodgdon_H_Clopp_D_White","7826",NA,"NEBC",6,"Jun",12,1954,"6/12/1954",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"267","Hillsborough","New Hampshire","quercus_bicolor","NA_getlater",NA,NA,"NEBC",7,"Jul",26,1962,"7/26/1962",1,0,0,0,0,0,0,0,0,3,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"268","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"NEBC",10,"Oct",2,1962,"10/2/1962",0,0,0,0,0,0,0,0,0,5,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"269","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"NEBC",10,"Oct",8,1965,"10/8/1965",0,0,0,0,0,0,0,0,0,1,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"270","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",15,1968,"9/15/1968",0,0,0,0,0,0,2,0,0,3,0,0,0,-71.71640205,42.91521915,0,0,0,0,1,0,0
"271","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"NEBC",7,"Jul",21,1970,"7/21/1970",0,0,1,0,0,0,3,0,0,4,0,0,0,-71.71640205,42.91521915,0,0,1,0,1,0,0
"272","Hillsborough","New Hampshire","quercus_bicolor","NA_getlater",NA,NA,"NEBC",8,"Aug",17,1896,"8/17/1896",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.71640205,42.91521915,1,0,0,0,0,0,0
"273","Hillsborough","New Hampshire","carya_ovata","NA_getlater",NA,NA,"Arnold",9,"Sep",15,1919,"9/15/1919",0,0,0,0,0,0,0,0,0,4,0,0,0,-71.71640205,42.91521915,0,0,0,0,0,0,0
"274","Kennebec","Maine","desmodium_canadense","NA_getlater","2541",NA,"NEBC",8,"Aug",5,1907,"8/5/1907",4,1,0,0,0,0,0,0,0,0,0,0,0,-69.76754865,44.40918511,1,1,0,0,0,0,0
"275","Kennebec","Maine","vaccinium_angustifolium","K_Furbish",NA,NA,"NEBC",8,"Aug",8,1912,"8/8/1912",3,0,0,0,0,0,0,0,0,0,0,0,0,-69.76754865,44.40918511,1,0,0,0,0,0,0
"276","Kennebec","Maine","desmodium_canadense","NA_getlater","2541",NA,"NEBC",8,"Aug",5,1907,"8/5/1907",3,0,0,0,0,0,0,0,0,0,0,0,0,-69.76754865,44.40918511,1,0,0,0,0,0,0
"277","Kennebec","Maine","carya_ovata","NA_getlater","15747",NA,"NEBC",9,"Sep",3,1915,"9/3/1915",0,0,0,0,0,0,0,0,0,4,0,0,0,-69.76754865,44.40918511,0,0,0,0,0,0,0
"278","Kent","Rhode Island","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",24,1921,"8/24/1921",2,5,0,0,0,0,0,0,0,0,0,0,0,-71.59283792,41.67199981,1,1,0,0,0,0,0
"279","Kent","Rhode Island","vaccinium_angustifolium","LJ_Mehrhoff","16530",NA,"NEBC",5,"May",11,1993,"5/11/1993",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.59283792,41.67199981,0,0,0,0,0,0,0
"280","Kent","Rhode Island","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",28,1939,"5/28/1939",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.59283792,41.67199981,1,0,0,0,0,0,0
"281","Knox","Maine","vaccinium_angustifolium","RC_Bean",NA,NA,"NEBC",6,"Jun",24,1934,"6/24/1934",1,0,0,0,0,0,0,0,0,0,0,0,0,-69.23415562,44.16599739,1,0,0,0,0,0,0
"282","Knox","Maine","desmodium_canadense","NA_getlater","513",NA,"NEBC",8,"Aug",28,1931,"8/28/1931",2,0,0,0,0,0,0,0,0,0,0,0,0,-69.23415562,44.16599739,1,0,0,0,0,0,0
"283","Knox","Maine","vaccinium_angustifolium","GB_Rossbach",NA,NA,"NEBC",5,"May",19,1937,"5/19/1937",5,0,0,0,0,0,0,0,0,0,0,0,0,-69.23415562,44.16599739,1,0,0,0,0,0,0
"284","Knox","Maine","vaccinium_angustifolium","CAE_Long",NA,NA,"NEBC",8,"Aug",21,1920,"8/21/1920",1,0,0,0,0,0,0,0,0,0,0,0,0,-69.23415562,44.16599739,1,0,0,0,0,0,0
"285","Knox","Maine","vaccinium_angustifolium","As_Pease","1051",NA,"NEBC",9,"Sep",2,1902,"9/2/1902",2,1,0,0,0,0,0,0,0,0,0,0,0,-69.23415562,44.16599739,1,1,0,0,0,0,0
"286","Lamoille","Vermont","vaccinium_angustifolium","WH_Blanchard",NA,NA,"GH",9,"Sep",7,1918,"9/7/1918",0,1,0,0,0,0,0,0,0,0,0,0,0,-72.64174734,44.6059487,0,1,0,0,0,0,0
"287","Lamoille","Vermont","vaccinium_angustifolium","EF_Williams",NA,NA,"NEBC",7,"Jul",3,1897,"10/3/1899",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.64174734,44.6059487,0,0,0,0,0,0,0
"288","Lamoille","Vermont","vaccinium_angustifolium","JR_Churchill",NA,NA,"NEBC",7,"Jul",3,1897,"7/3/1897",0,0,0,0,0,0,0,0,0,0,0,0,0,-72.64174734,44.6059487,0,0,0,0,0,0,0
"289","Lamoille","Vermont","vaccinium_angustifolium","AJ_Grores",NA,NA,"NEBC",5,"May",23,1895,"5/23/1895",2,0,0,0,0,0,0,0,0,0,0,0,0,-72.64174734,44.6059487,1,0,0,0,0,0,0
"290","Lincoln","Maine","desmodium_canadense","NA_getlater","704",NA,"NEBC",8,"Aug",15,1898,"8/15/1898",0,0,0,1,0,0,0,0,0,0,1,0,0,-69.53816351,44.08469776,0,0,0,0,0,1,0
"291","Lincoln","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",27,1932,"7/27/1932",2,0,4,0,0,0,0,0,0,0,2,0,0,-69.53816351,44.08469776,1,0,1,0,0,0,0
"292","Lincoln","Maine","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",27,1932,"7/27/1932",1,0,3,0,0,0,0,0,0,0,0,0,0,-69.53816351,44.08469776,1,0,1,0,0,0,0
"293","Litchfield","Connecticut","desmodium_canadense","NA_getlater","90446",NA,"NEBC",8,"Aug",28,1980,"8/28/1980",4,0,0,0,0,0,0,0,0,3,0,0,0,-73.24593103,41.79313353,1,0,0,0,0,0,0
"294","Litchfield","Connecticut","vaccinium_angustifolium","LJ_Mehrhoff_J_Reynolds","15488",NA,"NEBC",5,"May",18,1992,"5/18/1992",1,0,0,0,0,0,0,0,0,0,0,0,0,-73.24593103,41.79313353,1,0,0,0,0,0,0
"295","Litchfield","Connecticut","vaccinium_angustifolium","CA_Weatherby","5667",NA,"GH",5,"May",19,1927,"5/19/1927",0,0,0,0,0,0,0,0,0,0,0,0,0,-73.24593103,41.79313353,0,0,0,0,0,0,0
"296","Litchfield","Connecticut","vaccinium_angustifolium","UFW_CA_Weatherby","5667",NA,"NEBC",5,"May",19,1927,"5/19/1927",0,0,0,0,0,0,0,0,0,0,0,0,0,-73.24593103,41.79313353,0,0,0,0,0,0,0
"297","Merrimack","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",16,1921,"7/16/1921",3,2,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,1,0,0,0,0,0
"298","Merrimack","New Hampshire","vaccinium_angustifolium","CF_Batchelder",NA,NA,"NEBC",8,"Aug",2,1925,"8/2/1925",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,0,0,0,0,0,0
"299","Merrimack","New Hampshire","vaccinium_angustifolium","C_Bullard",NA,NA,"NEBC",7,"Jul",15,1933,"7/15/1933",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,0,1,0,0,0,0,0
"300","Merrimack","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",24,1933,"8/24/1933",2,1,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,1,0,0,0,0,0
"301","Merrimack","New Hampshire","vaccinium_angustifolium","GM_Bryant",NA,NA,"NEBC",8,"Aug",24,1933,"8/24/1933",3,0,1,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,0,1,0,0,0,0
"302","Merrimack","New Hampshire","vaccinium_angustifolium","AR_Hodgdon_F_Steele","9967",NA,"NEBC",7,"Jul",31,1957,"7/31/1957",1,1,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,1,0,0,0,0,0
"303","Merrimack","New Hampshire","desmodium_canadense","NA_getlater",NA,NA,"Gray",9,"Sep",14,1899,"9/14/1899",0,1,1,0,0,0,0,0,0,0,0,1,0,-71.68020149,43.2972412,0,1,1,0,0,0,0
"304","Merrimack","New Hampshire","vaccinium_angustifolium","CF_Batchelder",NA,NA,"NEBC",5,"May",8,1921,"5/8/1921",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.68020149,43.2972412,1,0,0,0,0,0,0
"305","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",26,1906,"8/26/1906",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"306","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","11392",NA,"NEBC",7,"Jul",18,1908,"7/18/1908",3,3,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"307","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",9,"Sep",7,1901,"9/7/1901",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"308","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",28,1913,"9/28/1913",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,1,0,0,0,0,0
"309","Middlesex","Massachusetts","vaccinium_angustifolium","FW_Hunnewell","3383",NA,"NEBC",5,"May",9,1915,"5/9/1915",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"310","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",10,"Oct",3,1909,"10/3/1909",3,0,2,1,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,1,0,0,1,0
"311","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",22,1915,"9/22/1915",1,0,0,2,1,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,1,1
"312","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",7,1902,"8/7/1902",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,1,0,0,0,0,0
"313","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",22,1903,"5/22/1903",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"314","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","15836",NA,"NEBC",8,"Aug",29,1915,"8/29/1915",3,5,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"315","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",8,"Aug",2,1903,"8/2/1903",1,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"316","Middlesex","Massachusetts","vaccinium_angustifolium","AH_Moore","2694",NA,"AA",5,"May",14,1905,"5/14/1905",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"317","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",23,1920,"9/23/1920",2,0,3,1,0,0,1,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,1,0,1,1,0
"318","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",15,1922,"5/15/1922",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"319","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","8571",NA,"Gray",7,"Jul",7,1925,"7/7/1925",0,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,1,0,0,0,0,0
"320","Middlesex","Massachusetts","vaccinium_angustifolium","FS_Collins",NA,NA,"NEBC",5,"May",15,1910,"5/15/1910",1,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"321","Middlesex","Massachusetts","vaccinium_angustifolium","DL_Ordway_C_Bullard",NA,NA,"NEBC",9,"Sep",5,1933,"9/5/1933",3,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"322","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",11,1934,"7/11/1934",2,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"323","Middlesex","Massachusetts","vaccinium_angustifolium","RJ_Eaton",NA,NA,"NEBC",6,"Jun",7,1935,"6/7/1935",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"324","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",6,"Jun",22,1935,"6/22/1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.39231762,42.48561893,NA,NA,NA,NA,NA,NA,NA
"325","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",10,"Oct",12,1915,"10/12/1915",0,0,0,3,0,0,1,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,1,1,0
"326","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",29,1916,"8/29/1916",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"327","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"Gray",6,"Jun",27,1903,"6/27/1903",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"328","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",1,1919,"8/1/1919",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"329","Middlesex","Massachusetts","vaccinium_angustifolium","RJ_Eaton",NA,NA,"NEBC",7,"Jul",4,1920,"7/4/1920",2,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"330","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",8,"Aug",16,1945,"8/16/1945",3,2,1,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,1,0,0,0,0
"331","Middlesex","Massachusetts","vaccinium_angustifolium","RJ_Eaton",NA,NA,"NEBC",5,"May",25,1956,"5/25/1956",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"332","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",2,1960,"6/2/1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.39231762,42.48561893,NA,NA,NA,NA,NA,NA,NA
"333","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","8586",NA,"Gray",7,"Jul",20,1930,"7/20/1930",3,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"334","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",17,1970,"9/17/1970",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"335","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",9,"Sep",17,1970,"9/17/1970",0,0,0,0,0,0,0,0,5,0,0,0,0,-71.39231762,42.48561893,0,0,0,1,0,0,0
"336","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,NA,9,"Sep",17,1970,"9/17/1970",1,0,1,0,0,0,0,0,3,2,0,0,0,-71.39231762,42.48561893,1,0,1,1,0,0,0
"337","Middlesex","Massachusetts","vaccinium_angustifolium","EW_Wood","4689",NA,"AA",5,"May",8,1982,"5/8/1982",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"338","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"Gray",8,"Aug",16,1987,"8/16/1987",5,5,0,4,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,1,0
"339","Middlesex","Massachusetts","desmodium_canadense","NA_getlater","3666",NA,"Gray",10,"Oct",6,2005,"10/6/2005",0,4,0,0,0,0,0,0,0,3,0,0,0,-71.39231762,42.48561893,0,1,0,0,0,0,0
"340","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",6,"Jun",11,1919,"6/11/1919",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"341","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",14,1884,"9/14/1884",3,2,0,0,0,0,0,0,0,4,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"342","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",22,1886,"5/22/1886",3,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
"343","Middlesex","Massachusetts","carya_ovata","NA_getlater",NA,NA,"NEBC",5,"May",29,1887,"5/29/1887",0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,0,0,0,0,0,0,0
"344","Middlesex","Massachusetts","carya_ovata","F",NA,NA,"NEBC",5,"May",30,1896,"5/30/1896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.39231762,42.48561893,NA,NA,NA,NA,NA,NA,NA
"345","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",7,"Jul",19,1896,"7/19/1896",2,2,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"346","Middlesex","Massachusetts","desmodium_canadense","NA_getlater",NA,NA,"NEBC",8,"Aug",23,1896,"8/23/1896",2,4,0,1,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,1,0
"347","Middlesex","Massachusetts","desmodium_canadense","F",NA,NA,"NEBC",8,"Aug",21,1897,"8/21/1897",1,1,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,0,0,0
"348","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",9,"Sep",5,1897,"9/5/1897",2,2,0,0,0,0,1,0,0,0,0,0,0,-71.39231762,42.48561893,1,1,0,0,1,0,0
"349","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"Gray",9,"Sep",5,1897,"9/5/1897",1,0,0,0,0,0,0,0,0,0,0,0,1,-71.39231762,42.48561893,1,0,0,0,0,0,0
"350","Middlesex","Massachusetts","quercus_bicolor","NA_getlater",NA,NA,"NEBC",5,"May",30,1898,"5/30/1898",2,0,0,0,0,0,0,0,0,0,0,0,0,-71.39231762,42.48561893,1,0,0,0,0,0,0
