state,county,decimalLongitude,decimalLatitude
New Mexico,Chaves,-104.464083,33.36434168
New Mexico,Cibola,-107.9987514,34.91401861
New Mexico,Colfax,-104.6463327,36.60630353
New Mexico,Curry,-103.3455953,34.57380406
New Mexico,Debaca,-104.4106753,34.34378131
New Mexico,Dona Ana,-106.8298226,32.35353765
New Mexico,Eddy,-104.299918,32.47245521
New Mexico,Grant,-108.3797356,32.74059359
New Mexico,Guadalupe,-104.7889773,34.86416568
New Mexico,Harding,-103.8200522,35.85819785
New Mexico,Hidalgo,-108.7147951,31.91672762
New Mexico,Lea,-103.4094359,32.79387098
New Mexico,Lincoln,-105.4563523,33.74648282
New Mexico,Los Alamos,-106.3042858,35.8701703
New Mexico,Luna,-107.7468242,32.18302907
New Mexico,McKinley,-108.2594868,35.58171538
New Mexico,Mora,-104.9427463,36.00989955
New Mexico,Otero,-105.7389384,32.61476256
New Mexico,Quay,-103.5481616,35.10496344
New Mexico,Rio Arriba,-106.6900408,36.51018269
New Mexico,Roosevelt,-103.4788915,34.02283554
New Mexico,San Juan,-108.3176609,36.50914799
New Mexico,San Miguel,-104.814324,35.48026396
New Mexico,Sandoval,-106.8622745,35.68928999
New Mexico,Santa Fe,-105.9738755,35.50787067
New Mexico,Sierra,-107.1890544,33.13176709
New Mexico,Socorro,-106.9278303,34.00858786
New Mexico,Taos,-105.6306408,36.57769488
New Mexico,Torrance,-105.847105,34.64127988
New Mexico,Union,-103.4700445,36.48129887
New Mexico,Valencia,-106.8055315,34.71650135
New York,Albany,-73.97295693,42.60024942
New York,Allegany,-78.02747235,42.25728633
New York,Bronx,-73.87026422,40.85406781
New York,Broome,-75.81896782,42.1598844
New York,Cattaraugus,-78.67946536,42.24835656
New York,Cayuga,-76.55367244,42.91593873
New York,Chautauqua,-79.36759006,42.22794785
New York,Chemung,-76.76070345,42.14218681
New York,Chenango,-75.61040702,42.49260174
New York,Clinton,-73.68053227,44.7461685
New York,Columbia,-73.63290572,42.24959335
New York,Cortland,-76.07088388,42.59504574
New York,Delaware,-74.96552279,42.19812708
New York,Dutchess,-73.74368523,41.765132
New York,Erie,-78.72390668,42.75484075
New York,Essex,-73.774423,44.11753969
New York,Franklin,-74.30461578,44.59159137
New York,Fulton,-74.42545604,43.11344612
New York,Genesee,-78.19430391,43.00121179
New York,Greene,-74.12177561,42.27738162
New York,Hamilton,-74.49952718,43.66080923
New York,Herkimer,-74.96343635,43.4173848
New York,Jefferson,-75.90710565,44.03782493
New York,Kings,-73.94920885,40.64513073
New York,Lake Ontario,-77.39510298,43.58101627
New York,Lewis,-75.44978392,43.78539186
New York,Livingston,-77.77475471,42.7278317
New York,Madison,-75.66918423,42.9123567
New York,Monroe,-77.6973124,43.14630996
New York,Montgomery,-74.4403352,42.90096995
New York,Nassau,-73.59050382,40.75109637
New York,New York,-73.96903443,40.78263526
New York,Niagara,-78.74225107,43.20190843
New York,Oneida,-75.43624382,43.24169425
New York,Onondaga,-76.19451235,43.0069956
New York,Ontario,-77.29976186,42.85190458
New York,Orange,-74.30576636,41.40195182
New York,Orleans,-78.23221741,43.25285161
New York,Oswego,-76.14205766,43.42689531
New York,Otsego,-75.03147082,42.63268523
New York,Putnam,-73.7497689,41.4260493
New York,Queens,-73.8193504,40.72057034
New York,Rensselaer,-73.50992911,42.71186303
New York,Richmond,-74.15331017,40.58072032
New York,Rockland,-74.02335855,41.15224205
New York,Saint Lawrence,-75.06405317,44.48915174
New York,Saratoga,-73.86656616,43.10757559
New York,Schenectady,-74.05845294,42.81807548
New York,Schoharie,-74.44250358,42.58740346
New York,Schuyler,-76.87505266,42.39448769
New York,Seneca,-76.82223666,42.78061748
New York,Steuben,-77.38400947,42.26796806
New York,Suffolk,-72.87016013,40.87454085
New York,Sullivan,-74.76877246,41.71617887
New York,Tioga,-76.30703039,42.17025833
New York,Tompkins,-76.47395822,42.45159393
New York,Ulster,-74.25867046,41.88823828
New York,Warren,-73.85247344,43.56134307
New York,Washington,-73.4354203,43.31519951
New York,Wayne,-77.03049805,43.15568131
New York,Westchester,-73.75702158,41.16228658
New York,Wyoming,-78.22304668,42.70231529
New York,Yates,-77.10430744,42.63350527
North Carolina,Alamance,-79.40005519,36.04410847
North Carolina,Alexander,-81.17745814,35.92272672
North Carolina,Alleghany,-81.12880378,36.49137406
North Carolina,Anson,-80.10312726,34.97360553
North Carolina,Ashe,-81.50122995,36.43527671
North Carolina,Avery,-81.92338134,36.07725175
North Carolina,Beaufort,-76.82853424,35.57896803
North Carolina,Bertie,-76.97935972,36.06644837
North Carolina,Bladen,-78.56563498,34.61557074
North Carolina,Brunswick,-78.24661729,34.07858658
North Carolina,Buncombe,-82.52999181,35.61164168
North Carolina,Burke,-81.70489533,35.74987055
North Carolina,Cabarrus,-80.55173177,35.39009569
North Carolina,Caldwell,-81.54707114,35.95388946
North Carolina,Camden,-76.20878856,36.38938596
North Carolina,Carteret,-76.69073975,34.83628132
North Carolina,Caswell,-79.33592703,36.39291666
North Carolina,Catawba,-81.21276509,35.66457404
North Carolina,Chatham,-79.25610651,35.70255785
North Carolina,Cherokee,-84.0631219,35.1346159
North Carolina,Chowan,-76.60814474,36.15006245
North Carolina,Clay,-83.74982544,35.05732546
North Carolina,Cleveland,-81.55507946,35.33356672
North Carolina,Columbus,-78.6550514,34.2661691
North Carolina,Craven,-77.17452832,35.23329818
North Carolina,Cumberland,-78.83111046,35.04993996
North Carolina,Currituck,-76.0376243,36.38266085
North Carolina,Dare,-75.85717507,35.77165998
North Carolina,Davidson,-80.21415472,35.79428688
North Carolina,Davie,-80.54670181,35.93011823
North Carolina,Duplin,-77.93300489,34.9359675
North Carolina,Durham,-78.87677154,36.03622832
North Carolina,Edgecombe,-77.59705926,35.91267939
North Carolina,Forsyth,-80.25858989,36.13071948
North Carolina,Franklin,-78.28858042,36.08386921
North Carolina,Gaston,-81.17968962,35.29482109
North Carolina,Gates,-76.70123653,36.44399945
North Carolina,Graham,-83.83291364,35.34979716
North Carolina,Granville,-78.65482911,36.30483817
North Carolina,Greene,-77.67532906,35.48541485
North Carolina,Guilford,-79.78759642,36.07947958
North Carolina,Halifax,-77.65341844,36.25791465
North Carolina,Harnett,-78.8701783,35.36901782
North Carolina,Haywood,-82.98207743,35.55626263
North Carolina,Henderson,-82.47994921,35.33704863
North Carolina,Hertford,-76.98425919,36.35852647
North Carolina,Hoke,-79.24036285,35.01660486
North Carolina,Hyde,-76.25332915,35.53800705
North Carolina,Iredell,-80.8733431,35.81028546
North Carolina,Jackson,-83.1406717,35.28835751
North Carolina,Johnston,-78.36661246,35.51805461
North Carolina,Jones,-77.35621574,35.02319164
North Carolina,Lee,-79.17271223,35.47474442
North Carolina,Lenoir,-77.64138618,35.23852948
North Carolina,Lincoln,-81.2252159,35.48751261
North Carolina,Macon,-83.42176743,35.15139996
North Carolina,Madison,-82.70532419,35.85792484
North Carolina,Martin,-77.10407895,35.8402719
North Carolina,McDowell,-82.0489699,35.68294357
North Carolina,Mecklenburg,-80.83349814,35.24886014
North Carolina,Mitchell,-82.16451063,36.01399897
North Carolina,Montgomery,-79.90750731,35.33268383
North Carolina,Moore,-79.48275714,35.3096926
North Carolina,Nash,-77.9898539,35.96855443
North Carolina,New Hanover,-77.88828932,34.25958206
North Carolina,Northampton,-77.39668087,36.41885268
North Carolina,Onslow,-77.43771076,34.74219946
North Carolina,Orange,-79.12244368,36.06074427
North Carolina,Pamlico,-76.750975,35.14106309
North Carolina,Pasquotank,-76.28712807,36.29776788
North Carolina,Pender,-77.91408845,34.52743769
North Carolina,Perquimans,-76.44201634,36.2062198
North Carolina,Person,-78.97392691,36.3911936
North Carolina,Pitt,-77.37456768,35.59349581
North Carolina,Polk,-82.17092656,35.27974759
North Carolina,Randolph,-79.80600909,35.71046851
North Carolina,Richmond,-79.74970425,35.00545126
North Carolina,Robeson,-79.10385352,34.64281344
North Carolina,Rockingham,-79.77799176,36.3954977
North Carolina,Rowan,-80.52625363,35.64145385
North Carolina,Rutherford,-81.92204657,35.40310107
North Carolina,Sampson,-78.37307943,34.99006673
North Carolina,Scotland,-79.48274634,34.84034983
North Carolina,Stanly,-80.2522244,35.31220778
North Carolina,Stokes,-80.24051286,36.40137764
North Carolina,Surry,-80.68995384,36.41412582
North Carolina,Swain,-83.49307772,35.48752268
North Carolina,Transylvania,-82.79818758,35.20245762
North Carolina,Tyrrell,-76.21314952,35.81558635
North Carolina,Union,-80.53101289,34.98763596
North Carolina,Vance,-78.4107351,36.36571231
North Carolina,Wake,-78.65206207,35.79020523
North Carolina,Warren,-78.10913685,36.3982453
North Carolina,Washington,-76.57719819,35.82297957
North Carolina,Watauga,-81.69624908,36.23060898
North Carolina,Wayne,-78.00505063,35.36356636
North Carolina,Wilkes,-81.16387847,36.20830072
North Carolina,Wilson,-77.91988219,35.70591207
North Carolina,Yadkin,-80.66761363,36.1605153
North Carolina,Yancey,-82.30685393,35.89953339
North Dakota,Adams,-102.5291607,46.09646999
North Dakota,Barnes,-98.07274067,46.93559223
North Dakota,Benson,-99.3670818,48.06869818
North Dakota,Billings,-103.3778211,47.02443906
North Dakota,Bottineau,-100.8341342,48.79204141
North Dakota,Bowman,-103.5203393,46.11189269
North Dakota,Burke,-102.5191828,48.79187147
North Dakota,Burleigh,-100.4689364,46.97691843
North Dakota,Cass,-97.24873775,46.93277913
North Dakota,Cavalier,-98.46725713,48.7719982
North Dakota,Dickey,-98.50677994,46.10894521
North Dakota,Divide,-103.4881825,48.81515666
North Dakota,Dunn,-102.6194851,47.35811933
North Dakota,Eddy,-98.90328842,47.71795157
North Dakota,Emmons,-100.238386,46.28526224
North Dakota,Foster,-98.88349387,47.45730494
North Dakota,Golden Valley,-103.8471837,46.94001861
North Dakota,Grand Forks,-97.45716117,47.92130697
North Dakota,Grant,-101.6405877,46.35853618
North Dakota,Griggs,-98.23822396,47.45774911
North Dakota,Hettinger,-102.4618628,46.43312595
North Dakota,Kidder,-99.78083469,46.97972178
North Dakota,Lamoure,-98.53730753,46.45557102
North Dakota,Logan,-99.47689731,46.45675638
North Dakota,McHenry,-100.6362446,48.23367495
North Dakota,McIntosh,-99.44224478,46.11144591
North Dakota,McKenzie,-103.3954808,47.74117255
North Dakota,McLean,-101.3224939,47.60693004
North Dakota,Mercer,-101.8320059,47.30882275
North Dakota,Morton,-101.2806419,46.71592667
North Dakota,Mountrail,-102.3563689,48.20211171
North Dakota,Nelson,-98.1931173,47.92194249
North Dakota,Oliver,-101.3398991,47.11572063
North Dakota,Pembina,-97.55321613,48.76712981
North Dakota,Pierce,-99.97234572,48.24889213
North Dakota,Ramsey,-98.72168406,48.26847094
North Dakota,Ransom,-97.6592186,46.45582995
North Dakota,Renville,-101.6599602,48.71896984
North Dakota,Richland,-96.94926419,46.26427233
North Dakota,Rolette,-99.84213468,48.77179074
North Dakota,Sargent,-97.63268327,46.10785868
North Dakota,Sheridan,-100.3458906,47.57501232
North Dakota,Sioux,-101.0429629,46.11224213
North Dakota,Slope,-103.4603782,46.44758773
North Dakota,Stark,-102.6540934,46.81130428
North Dakota,Steele,-97.7258449,47.45693485
North Dakota,Stutsman,-98.95924763,46.97919131
North Dakota,Towner,-99.24794879,48.68539019
North Dakota,Traill,-97.16237536,47.45421272
North Dakota,Walsh,-97.72134043,48.36840859
North Dakota,Ward,-101.5410806,48.22095143
North Dakota,Wells,-99.6616991,47.58772398
North Dakota,Williams,-103.4805508,48.34370344
Ohio,Adams,-83.47206333,38.84502609
Ohio,Allen,-84.10583482,40.77160617
Ohio,Ashland,-82.27075616,40.84631967
Ohio,Ashtabula,-80.74783035,41.70743875
Ohio,Athens,-82.04455294,39.33359899
Ohio,Auglaize,-84.22158561,40.56084658
Ohio,Belmont,-80.98786642,40.01555699
Ohio,Brown,-83.86784574,38.93410173
Ohio,Butler,-84.57550629,39.43852087
Ohio,Carroll,-81.08963049,40.57969638
Ohio,Champaign,-83.76960788,40.13751536
Ohio,Clark,-83.78316159,39.91668708
Ohio,Clermont,-84.15264633,39.04743647
Ohio,Clinton,-83.80841035,39.41487429
Ohio,Columbiana,-80.77688053,40.76859951
Ohio,Coshocton,-81.92012203,40.30171308
Ohio,Crawford,-82.91941247,40.85084397
Ohio,Cuyahoga,-81.65884797,41.42450617
Ohio,Darke,-84.62034273,40.1335312
Ohio,Defiance,-84.49144271,41.32412113
Ohio,Delaware,-83.00462223,40.27833405
Ohio,Erie,-82.61845589,41.36039036
Ohio,Fairfield,-82.6304823,39.75150489
Ohio,Fayette,-83.45620386,39.55966539
Ohio,Franklin,-83.01059617,39.9694276
Ohio,Fulton,-84.13114627,41.60170951
Ohio,Gallia,-82.31589409,38.8244724
Ohio,Geauga,-81.17855561,41.49956398
Ohio,Greene,-83.8896862,39.6913842
Ohio,Guernsey,-81.49436784,40.05196206
Ohio,Hamilton,-84.54318034,39.19493274
Ohio,Hancock,-83.66642899,41.00187629
Ohio,Hardin,-83.65952972,40.66130236
Ohio,Harrison,-81.09117741,40.2937762
Ohio,Henry,-84.06839399,41.33406836
Ohio,Highland,-83.6009578,39.18467627
Ohio,Hocking,-82.47918941,39.49690921
Ohio,Holmes,-81.92906562,40.56137282
Ohio,Huron,-82.59774113,41.1463937
Ohio,Jackson,-82.61825865,39.01960833
Ohio,Jefferson,-80.76044445,40.38563979
Ohio,Knox,-82.42158502,40.39876801
Ohio,Lake Erie,-81.32097686,41.97323373
Ohio,Lake,-81.23794063,41.69630678
Ohio,Lawrence,-82.5364083,38.59821745
Ohio,Licking,-82.48314433,40.09155231
Ohio,Logan,-83.76575995,40.3881858
Ohio,Lorain,-82.15081405,41.29622041
Ohio,Lucas,-83.65610677,41.62103796
Ohio,Madison,-83.4008809,39.89328619
Ohio,Mahoning,-80.7756624,41.01456609
Ohio,Marion,-83.16080624,40.58735244
Ohio,Medina,-81.89944324,41.11756995
Ohio,Meigs,-82.02084209,39.08178851
Ohio,Mercer,-84.62994714,40.54007924
Ohio,Miami,-84.22877949,40.05325666
Ohio,Monroe,-81.08240469,39.72699421
Ohio,Montgomery,-84.29062743,39.75439642
Ohio,Morgan,-81.85288168,39.62027586
Ohio,Morrow,-82.79406145,40.52383528
Ohio,Muskingum,-81.94458617,39.96555493
Ohio,Noble,-81.45558603,39.76581952
Ohio,Ottawa,-83.14938758,41.53587911
Ohio,Paulding,-84.58045948,41.11665549
Ohio,Perry,-82.2361837,39.73703447
Ohio,Pickaway,-83.02450029,39.64167858
Ohio,Pike,-83.06678863,39.0774763
Ohio,Portage,-81.19737734,41.16778543
Ohio,Preble,-84.648129,39.7416832
Ohio,Putnam,-84.13165054,41.02221407
Ohio,Richland,-82.5363352,40.77469651
Ohio,Ross,-83.05666268,39.33759368
Ohio,Sandusky,-83.14617751,41.3561631
Ohio,Scioto,-82.99276239,38.80373301
Ohio,Seneca,-83.12771303,41.12398985
Ohio,Shelby,-84.20466336,40.33138256
Ohio,Stark,-81.36567535,40.81401508
Ohio,Summit,-81.53196315,41.12550286
Ohio,Trumbull,-80.76084093,41.31688699
Ohio,Tuscarawas,-81.47367246,40.44088248
Ohio,Union,-83.37139822,40.29951243
Ohio,Van Wert,-84.58601786,40.85531622
Ohio,Vinton,-82.48537076,39.25105023
Ohio,Warren,-84.16704417,39.42745505
Ohio,Washington,-81.49398685,39.45516028
Ohio,Wayne,-81.88827772,40.82906548
Ohio,Williams,-84.5886624,41.56075344
Ohio,Wood,-83.62352598,41.36179685
Ohio,Wyandot,-83.30400928,40.84254458
Oklahoma,Adair,-94.65830097,35.8847154
Oklahoma,Alfalfa,-98.3252395,36.73177543
Oklahoma,Atoka,-96.03767621,34.37511868
Oklahoma,Beaver,-100.4772273,36.74878909
Oklahoma,Beckham,-99.68191127,35.26791886
Oklahoma,Blaine,-98.43274451,35.87394829
Oklahoma,Bryan,-96.26125158,33.96374854
Oklahoma,Caddo,-98.37505587,35.17416837
Oklahoma,Canadian,-97.98336931,35.54252492
Oklahoma,Carter,-97.286702,34.25360586
Oklahoma,Cherokee,-94.99980191,35.90754588
Oklahoma,Choctaw,-95.55246297,34.02682938
Oklahoma,Cimarron,-102.516883,36.7485731
Oklahoma,Cleveland,-97.32720249,35.20270344
Oklahoma,Coal,-96.30009869,34.58774406
Oklahoma,Comanche,-98.47070612,34.66388116
Oklahoma,Cotton,-98.37266331,34.29087965
Oklahoma,Craig,-95.20926536,36.76213558
Oklahoma,Creek,-96.37184939,35.90209228
Oklahoma,Custer,-98.99987837,35.63838913
Oklahoma,Delaware,-94.80226052,36.40901806
Oklahoma,Dewey,-99.00635366,35.9866523
Oklahoma,Ellis,-99.75567239,36.21737362
Oklahoma,Garfield,-97.78465081,36.37986657
Oklahoma,Garvin,-97.31084095,34.70620237
Oklahoma,Grady,-97.88480508,35.01913191
Oklahoma,Grant,-97.78732411,36.79694356
Oklahoma,Greer,-99.56089768,34.93595497
Oklahoma,Harmon,-99.84600078,34.74427154
Oklahoma,Harper,-99.66732816,36.78758785
Oklahoma,Haskell,-95.11667897,35.2247217
Oklahoma,Hughes,-96.25164707,35.04879883
Oklahoma,Jackson,-99.4157803,34.58681292
Oklahoma,Jefferson,-97.83598239,34.11164626
Oklahoma,Johnston,-96.66297095,34.31851969
Oklahoma,Kay,-97.14506102,36.81807392
Oklahoma,Kingfisher,-97.94332259,35.94586248
Oklahoma,Kiowa,-98.98016253,34.91661182
Oklahoma,Latimer,-95.25065442,34.8760539
Oklahoma,Le Flore,-94.70420897,34.90050425
Oklahoma,Lincoln,-96.8834098,35.70366266
Oklahoma,Logan,-97.44471702,35.91942194
Oklahoma,Love,-97.24341123,33.95131633
Oklahoma,Major,-98.53820785,36.31095087
Oklahoma,Marshall,-96.7712989,34.02712781
Oklahoma,Mayes,-95.23129001,36.30297807
Oklahoma,McClain,-97.44541817,35.01061137
Oklahoma,McCurtain,-94.77212233,34.11609596
Oklahoma,McIntosh,-95.66617011,35.37347354
Oklahoma,Murray,-97.06971581,34.48376131
Oklahoma,Muskogee,-95.37995924,35.61582442
Oklahoma,Noble,-97.23193057,36.38803059
Oklahoma,Nowata,-95.61735262,36.7996467
Oklahoma,Okfuskee,-96.32349374,35.46476462
Oklahoma,Oklahoma,-97.40905042,35.55073971
Oklahoma,Okmulgee,-95.96474424,35.64532778
Oklahoma,Osage,-96.39848671,36.62966952
Oklahoma,Ottawa,-94.81193528,36.83684996
Oklahoma,Pawnee,-96.7022017,36.31709422
Oklahoma,Payne,-96.97724587,36.077602
Oklahoma,Pittsburg,-95.74850495,34.9241748
Oklahoma,Pontotoc,-96.68639278,34.72903454
Oklahoma,Pottawatomie,-96.95019709,35.20781288
Oklahoma,Pushmataha,-95.37685128,34.4160429
Oklahoma,Roger Mills,-99.69493875,35.68782361
Oklahoma,Rogers,-95.60582705,36.37255451
Oklahoma,Seminole,-96.61705191,35.16886333
Oklahoma,Sequoyah,-94.7558397,35.49548728
Oklahoma,Stephens,-97.85223989,34.48706485
Oklahoma,Texas,-101.4888934,36.74885979
Oklahoma,Tillman,-98.92361323,34.37389315
Oklahoma,Tulsa,-95.94271259,36.12144022
Oklahoma,Wagoner,-95.52282873,35.96149063
Oklahoma,Washington,-95.90442415,36.71693164
Oklahoma,Washita,-98.99084507,35.29062989
Oklahoma,Woods,-98.86546712,36.76765944
Oklahoma,Woodward,-99.26427121,36.4223131
Oregon,Baker,-117.6734225,44.7099878
Oregon,Benton,-123.4285807,44.49348233
Oregon,Clackamas,-122.2203975,45.18842013
Oregon,Clatsop,-123.6592537,45.98434799
Oregon,Columbia,-123.0926404,45.93971204
Oregon,Coos,-124.0574365,43.17132907
Oregon,Crook,-120.3561791,44.14174094
Oregon,Curry,-124.1560426,42.45733014
Oregon,Deschutes,-121.2272632,43.91516228
Oregon,Douglas,-123.1664927,43.27901477
Oregon,Gilliam,-120.2111781,45.37909695
Oregon,Grant,-119.007511,44.49101043
Oregon,Harney,-118.9691083,43.06363519
Oregon,Hood River,-121.6516234,45.52080308
Oregon,Jackson,-122.7281574,42.43152521
Oregon,Jefferson,-121.176437,44.62971688
Oregon,Josephine,-123.554143,42.36480381
Oregon,Klamath,-121.6499558,42.68865976
Oregon,Lake,-120.3869926,42.7910378
Oregon,Lane,-122.8475366,43.93846801
Oregon,Lincoln,-123.8689017,44.64123661
Oregon,Linn,-122.5339249,44.48895902
Oregon,Malheur,-117.6233926,43.19528028
Oregon,Marion,-122.5838021,44.90321624
Oregon,Morrow,-119.5857781,45.41961718
Oregon,Multnomah,-122.5191423,45.62812501
Oregon,Polk,-123.4145372,44.90295902
Oregon,Sherman,-120.6882774,45.40610813
Oregon,Tillamook,-123.7086398,45.46382604
Oregon,Umatilla,-118.739044,45.59230174
Oregon,Union,-118.0100818,45.31132732
Oregon,Wallowa,-117.1807482,45.58018591
Oregon,Wasco,-121.1659342,45.1610542
Oregon,Washington,-123.0989053,45.55974982
Oregon,Wheeler,-120.0266134,44.72623384
Oregon,Yamhill,-123.3102221,45.23230961
Pennsylvania,Adams,-77.21807342,39.87174284
Pennsylvania,Allegheny,-79.9810794,40.46988074
Pennsylvania,Armstrong,-79.46588293,40.81461164
Pennsylvania,Beaver,-80.3493004,40.68439584
Pennsylvania,Bedford,-78.49140691,40.00668174
Pennsylvania,Berks,-75.92704728,40.41651548
Pennsylvania,Blair,-78.34860354,40.48207596
Pennsylvania,Bradford,-76.51697932,41.78952816
Pennsylvania,Bucks,-75.10770037,40.33866331
Pennsylvania,Butler,-79.91286393,40.91112858
Pennsylvania,Cambria,-78.71374473,40.495068
Pennsylvania,Cameron,-78.20462378,41.43721684
Pennsylvania,Carbon,-75.70761663,40.9186535
Pennsylvania,Centre,-77.81880954,40.91981229
Pennsylvania,Chester,-75.74865384,39.97396927
Pennsylvania,Clarion,-79.41956972,41.19335171
Pennsylvania,Clearfield,-78.4740593,41.00056253
Pennsylvania,Clinton,-77.63756542,41.23417192
Pennsylvania,Columbia,-76.40566647,41.04919869
Pennsylvania,Crawford,-80.10648522,41.68470107
Pennsylvania,Cumberland,-77.26515906,40.16476163
Pennsylvania,Dauphin,-76.77978893,40.41615677
Pennsylvania,Delaware,-75.39949274,39.91738014
Pennsylvania,Elk,-78.65056261,41.42564566
Pennsylvania,Erie,-80.03509651,41.99096824
Pennsylvania,Fayette,-79.64728125,39.92059291
Pennsylvania,Forest,-79.23655369,41.51338381
Pennsylvania,Franklin,-77.72103415,39.92832718
Pennsylvania,Fulton,-78.11338892,39.92644234
Pennsylvania,Greene,-80.22288915,39.85478465
Pennsylvania,Huntingdon,-77.98116908,40.41770766
Pennsylvania,Indiana,-79.08791666,40.65152417
Pennsylvania,Jefferson,-79.00052611,41.12763276
Pennsylvania,Juniata,-77.40131847,40.53230953
Pennsylvania,Lackawanna,-75.60887268,41.43866986
Pennsylvania,Lancaster,-76.24762937,40.04311833
Pennsylvania,Lawrence,-80.3329468,40.99303963
Pennsylvania,Lebanon,-76.4596121,40.36793174
Pennsylvania,Lehigh,-75.59271749,40.61197943
Pennsylvania,Luzerne,-75.98828612,41.17781159
Pennsylvania,Lycoming,-77.06412432,41.34361189
Pennsylvania,Mc Kean,-78.57151237,41.80837481
Pennsylvania,Mercer,-80.25667482,41.30344454
Pennsylvania,Mifflin,-77.61621437,40.61106628
Pennsylvania,Monroe,-75.33789975,41.05825961
Pennsylvania,Montgomery,-75.36681514,40.21101321
Pennsylvania,Montour,-76.66002672,41.02808791
Pennsylvania,Northampton,-75.30783379,40.75436801
Pennsylvania,Northumberland,-76.70832714,40.85216873
Pennsylvania,Perry,-77.26289169,40.39924589
Pennsylvania,Philadelphia,-75.1354892,40.00817124
Pennsylvania,Pike,-75.03351681,41.3327284
Pennsylvania,Potter,-77.89632931,41.74513508
Pennsylvania,Schuylkill,-76.21519619,40.70629089
Pennsylvania,Snyder,-77.06751274,40.77044076
Pennsylvania,Somerset,-79.02854818,39.97280551
Pennsylvania,Sullivan,-76.51185596,41.44701216
Pennsylvania,Susquehanna,-75.80164443,41.82215186
Pennsylvania,Tioga,-77.25443638,41.77249701
Pennsylvania,Union,-77.06149585,40.9637984
Pennsylvania,Venango,-79.75727685,41.40043439
Pennsylvania,Warren,-79.27647657,41.81436712
Pennsylvania,Washington,-80.24857397,40.19130078
Pennsylvania,Wayne,-75.30338611,41.6476138
Pennsylvania,Westmoreland,-79.46669506,40.31117472
Pennsylvania,Wyoming,-76.01684357,41.51964803
Pennsylvania,York,-76.7268313,39.92067073
Rhode Island,Bristol,-71.28386993,41.71481073
Rhode Island,Kent,-71.59283792,41.67199981
Rhode Island,Newport,-71.17096237,41.5682519
Rhode Island,Providence,-71.58140319,41.87209876
Rhode Island,Washington,-71.62418496,41.47898279
South Carolina,Abbeville,-82.45830244,34.22316534
South Carolina,Aiken,-81.63440441,33.54514027
South Carolina,Allendale,-81.35661888,32.98858465
South Carolina,Anderson,-82.63675263,34.51985414
South Carolina,Bamberg,-81.05349123,33.21642202
South Carolina,Barnwell,-81.43491229,33.26635546
South Carolina,Beaufort,-80.72553959,32.59067622
South Carolina,Berkeley,-79.95113482,33.19555665
South Carolina,Calhoun,-80.78030144,33.67463507
South Carolina,Charleston,-80.17229537,32.78327741
South Carolina,Cherokee,-81.61962504,35.04880248
South Carolina,Chester,-81.16006703,34.69225865
South Carolina,Chesterfield,-80.15792642,34.63972124
South Carolina,Clarendon,-80.216863,33.66528064
South Carolina,Colleton,-80.67388781,32.87376113
South Carolina,Darlington,-79.95845976,34.33280708
South Carolina,Dillon,-79.37628238,34.39214403
South Carolina,Dorchester,-80.40494491,33.07884928
South Carolina,Edgefield,-81.96659641,33.77256945
South Carolina,Fairfield,-81.12134069,34.39511342
South Carolina,Florence,-79.70231566,34.02444599
South Carolina,Georgetown,-79.3251013,33.44114616
South Carolina,Greenville,-82.36939398,34.89505063
South Carolina,Greenwood,-82.12616482,34.15477896
South Carolina,Hampton,-81.13984008,32.77736859
South Carolina,Horry,-78.997532,33.92248903
South Carolina,Jasper,-81.03284024,32.44233267
South Carolina,Kershaw,-80.59108181,34.33939051
South Carolina,Lancaster,-80.7064694,34.68694849
South Carolina,Laurens,-82.0043892,34.48415413
South Carolina,Lee,-80.25542665,34.16409474
South Carolina,Lexington,-81.27159718,33.90254835
South Carolina,Marion,-79.36275276,34.08207654
South Carolina,Marlboro,-79.67897424,34.60229941
South Carolina,McCormick,-82.30906829,33.90001161
South Carolina,Newberry,-81.60003225,34.28951568
South Carolina,Oconee,-83.06552188,34.75453025
South Carolina,Orangeburg,-80.80074804,33.43915566
South Carolina,Pickens,-82.72435201,34.88841848
South Carolina,Richland,-80.90261103,34.02174756
South Carolina,Saluda,-81.72720899,34.00632138
South Carolina,Spartanburg,-81.9903727,34.93252295
South Carolina,Sumter,-80.38149522,33.91607666
South Carolina,Union,-81.6189381,34.68942846
South Carolina,Williamsburg,-79.72777424,33.62008706
South Carolina,York,-81.18471852,34.97444778
South Dakota,Aurora,-98.56245005,43.71856149
South Dakota,Beadle,-98.27733766,44.41499019
South Dakota,Bennett,-101.6656565,43.19385155
South Dakota,Bon Homme,-97.88381958,42.98825964
South Dakota,Brookings,-96.79145295,44.37086144
South Dakota,Brown,-98.35287044,45.59010418
South Dakota,Brule,-99.08060506,43.71865655
South Dakota,Buffalo,-99.20374347,44.07672218
South Dakota,Butte,-103.5083644,44.90571938
South Dakota,Campbell,-100.053915,45.77202531
South Dakota,Charles Mix,-98.58773738,43.20705087
South Dakota,Clark,-97.7293303,44.85932188
South Dakota,Clay,-96.97508472,42.91453398
South Dakota,Codington,-97.18976375,44.97903512
South Dakota,Corson,-101.1967289,45.7080506
South Dakota,Custer,-103.4524571,43.67668712
South Dakota,Davison,-98.14499986,43.67481139
South Dakota,Day,-97.60677155,45.36872058
South Dakota,Deuel,-96.66961372,44.76101483
